id,species_searched,species,longitude,latitude,source,date,key,temporal_filter,precision_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary
653,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09815,-28.0105,gbif,2004,233871489,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
654,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00547,-28.00491,gbif,2004,233871516,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
655,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.09882,-25.11791,gbif,2004,382061115,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
656,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13068,-25.1379,gbif,2004,382061121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
657,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11759,-25.11969,gbif,2004,382061127,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
658,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13209,-25.17164,gbif,2004,382061067,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
659,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.16103,-25.11942,gbif,2004,382061111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
660,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.16107,-25.10021,gbif,2004,382069063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
661,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03778,-28.01463,gbif,2004,233871491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
662,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.18165,-25.05231,gbif,2004,382061079,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
663,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13051,-25.17069,gbif,2004,382061104,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
664,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.13108,-25.17168,gbif,2004,382061105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
665,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03939,-28.0145,gbif,2004,233871493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
666,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.11858,-28.03934,gbif,2004,233871494,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
667,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-59.7518,-29.50276,gbif,2004,382060740,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
668,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-57.97771,-25.14311,gbif,2004,382061088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
669,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19193,-25.12226,gbif,2004,382061113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
670,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.1521,-25.11024,gbif,2004,382061086,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
671,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17275,-25.07372,gbif,2004,382061093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
672,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.222410000000004,-25.00296,gbif,2004,382061119,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
673,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.4373,-20.015416,gbif,2004,1890708448,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
674,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.17324,-25.12037,gbif,2004,382061101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
675,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.19764,-25.07735,gbif,2004,382061132,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
676,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.05971,-28.01523,gbif,2004,233871503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
677,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-43.459458,-20.01323,gbif,2003,3925106112,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
678,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.570981,-20.2568,gbif,2003,4904154544,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
679,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.07859,-27.96935,gbif,2003,233871508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
680,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.00961,-27.96612,gbif,2003,233871506,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
681,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-58.03784,-28.01425,gbif,2003,233871507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
682,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.3503924,-20.1004653,gbif,2003,3967813281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
683,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.2836932,-20.2171659,gbif,2003,3967818362,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
684,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.3003933,-20.2004668,gbif,2003,3967814312,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
685,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6670956,-20.1337657,gbif,2003,3967813284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
686,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6503984,-20.1004646,gbif,2003,3967808180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
687,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.6003941,-20.1171638,gbif,2003,3967814318,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
688,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-47.5670959,-20.1337659,gbif,2003,3967813291,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
689,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.0171131,-22.6004691,gbif,2003,3967820339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
690,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.9671119,-22.3171684,gbif,2003,3967814207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
691,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.9171102,-22.500469,gbif,2003,3967814373,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
692,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.900413,-22.467169,gbif,2003,3967820342,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
693,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-48.883717,-24.1337746,gbif,2003,3967810256,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
694,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.1171168,-24.2337722,gbif,2003,3967816344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
695,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-49.2004194,-24.233772,gbif,2003,3967818462,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
696,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.939019,-14.678242,gbif,2001,2429555422,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
697,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.951751,-14.517402,gbif,2000,2429554757,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
698,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-60.482623,-13.926702,gbif,2000,2429522848,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
699,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-54.913006,-22.246017,gbif,1998,1145774304,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
700,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-46.609444,-20.719167,gbif,1995,3013406452,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
701,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-68.913,-12.955,gbif,1992,197052529,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
702,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-66.733,-10.767,gbif,1992,197051093,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
703,Chrysocyon brachyurus,"Chrysocyon brachyurus (Illiger, 1815)",-42.942778,-21.120278,gbif,1992,3013407172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
704,Chrysocyon brachyurus,Chrysocyon brachyurus,-54.9125,-22.2455556,vertnet,1998,http://arctos.database.museum/guid/MVZ:Mamm:198039?seid=333853,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
705,Chrysocyon brachyurus,Chrysocyon brachyurus,-46.609444,-20.719167,vertnet,1995,BRA:UNICAMP:ZUEC-MAM:0000001832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
707,Chrysocyon brachyurus,Chrysocyon brachyurus,-42.942778,-21.120278,vertnet,1992,BRA:UNICAMP:ZUEC-MAM:0000001515,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
